restaurant_id,user_id,new_restaurant_id,new_user_id
171,4335,40,1876
286,4335,64,1876
84,4335,250,1876
458,4335,6,1876
12,4335,22,1876
319,4335,361,1876
224,4335,51,1876
67,4335,29,1876
347,4335,34,1876
250,4335,106,1876
121,4335,23,1876
282,4336,237,1877
48,4336,30,1877
396,4336,72,1877
418,4336,217,1877
480,4336,201,1877
21,4336,75,1877
215,4336,229,1877
38,4336,59,1877
12,4336,22,1877
54,4337,222,1878
12,4337,22,1878
13,4337,244,1878
382,4337,314,1878
12,4340,22,1879
404,4340,98,1879
396,4340,72,1879
38,4340,59,1879
263,4340,56,1879
17,4340,11,1879
258,4340,55,1879
113,4340,26,1879
468,4340,412,1879
412,4340,241,1879
19,4342,173,1880
84,4342,250,1880
286,4342,64,1880
54,4342,222,1880
48,4342,30,1880
207,4342,48,1880
371,4342,116,1880
334,4342,277,1880
475,4342,122,1880
365,4342,247,1880
396,4342,72,1880
18,4342,8,1880
137,4342,36,1880
436,4342,14,1880
148,4342,39,1880
101,4342,86,1880
57,4342,216,1880
66,4342,142,1880
177,4342,41,1880
12,4342,22,1880
50,4342,102,1880
40,4342,63,1880
162,4342,95,1880
169,4344,294,1881
159,4344,302,1881
133,4344,132,1881
12,4344,22,1881
332,4344,421,1881
171,4344,40,1881
347,4346,34,1882
351,4346,191,1882
340,4346,120,1882
139,4346,37,1882
186,4346,42,1882
389,4346,141,1882
12,4346,22,1882
37,4346,218,1882
366,4348,286,1883
203,4348,316,1883
165,4348,133,1883
364,4348,32,1883
12,4348,22,1883
38,4348,59,1883
12,4351,22,1884
189,4351,44,1884
258,4351,55,1884
21,4354,75,1885
347,4354,34,1885
12,4354,22,1885
33,4356,2,1886
318,4356,73,1886
253,4356,4,1886
12,4356,22,1886
142,4357,304,1887
365,4357,247,1887
249,4357,248,1887
148,4357,39,1887
289,4357,363,1887
441,4357,77,1887
22,4357,357,1887
164,4357,203,1887
12,4357,22,1887
91,4359,179,1888
33,4359,2,1888
322,4359,311,1888
323,4359,109,1888
286,4359,64,1888
12,4359,22,1888
186,4359,42,1888
25,4359,1,1888
236,4359,90,1888
31,4359,19,1888
148,4359,39,1888
273,4359,117,1888
366,4359,286,1888
52,4359,129,1888
188,4359,137,1888
45,4359,121,1888
287,4359,5,1888
21,4359,75,1888
347,4359,34,1888
180,4359,228,1888
38,4359,59,1888
371,4359,116,1888
56,4359,185,1888
61,4359,149,1888
384,4359,344,1888
263,4359,56,1888
397,4359,140,1888
116,4359,145,1888
418,4359,217,1888
268,4359,163,1888
49,4359,111,1888
475,4359,122,1888
259,4359,259,1888
17,4359,11,1888
149,4359,171,1888
12,4360,22,1889
435,4360,227,1889
48,4360,30,1889
348,4360,107,1889
187,4360,43,1889
302,4360,69,1889
404,4360,98,1889
236,4362,90,1890
189,4362,44,1890
12,4362,22,1890
263,4362,56,1890
253,4362,4,1890
31,4362,19,1890
17,4362,11,1890
380,4363,152,1891
124,4363,375,1891
178,4363,12,1891
313,4363,60,1891
31,4363,19,1891
317,4363,297,1891
49,4363,111,1891
145,4363,88,1891
185,4363,172,1891
473,4363,17,1891
351,4363,191,1891
48,4363,30,1891
435,4363,227,1891
104,4363,144,1891
396,4363,72,1891
101,4363,86,1891
475,4363,122,1891
170,4363,328,1891
248,4363,336,1891
211,4363,67,1891
12,4363,22,1891
235,4363,130,1891
162,4363,95,1891
436,4363,14,1891
197,4363,46,1891
363,4363,158,1891
198,4363,47,1891
126,4363,243,1891
61,4363,149,1891
340,4363,120,1891
25,4363,1,1891
300,4363,91,1891
236,4363,90,1891
464,4363,206,1891
139,4363,37,1891
106,4363,208,1891
181,4364,383,1892
49,4364,111,1892
217,4364,345,1892
457,4364,399,1892
321,4364,138,1892
159,4364,302,1892
12,4364,22,1892
38,4366,59,1893
334,4366,277,1893
18,4366,8,1893
12,4366,22,1893
236,4366,90,1893
312,4366,131,1893
48,4366,30,1893
337,4367,255,1894
253,4367,4,1894
12,4367,22,1894
171,4368,40,1895
478,4368,65,1895
397,4368,140,1895
160,4368,387,1895
371,4368,116,1895
220,4368,190,1895
12,4368,22,1895
177,4372,41,1896
12,4372,22,1896
180,4372,228,1896
91,4372,179,1896
49,4372,111,1896
148,4372,39,1896
386,4372,124,1896
163,4372,128,1896
342,4372,188,1896
475,4372,122,1896
474,4372,261,1896
263,4372,56,1896
371,4373,116,1897
211,4373,67,1897
302,4373,69,1897
12,4373,22,1897
313,4373,60,1897
222,4373,97,1897
180,4373,228,1897
116,4373,145,1897
71,4373,94,1897
287,4373,5,1897
41,4373,3,1897
404,4373,98,1897
131,4374,257,1898
477,4374,279,1898
245,4374,53,1898
408,4374,369,1898
12,4374,22,1898
140,4374,177,1898
12,4378,22,1899
165,4378,133,1899
302,4378,69,1899
241,4381,308,1900
174,4381,252,1900
321,4381,138,1900
480,4381,201,1900
31,4381,19,1900
121,4381,23,1900
12,4381,22,1900
25,4381,1,1900
113,4381,26,1900
212,4381,112,1900
104,4381,144,1900
12,4382,22,1901
205,4382,139,1901
31,4382,19,1901
147,4382,269,1901
286,4382,64,1901
33,4382,2,1901
67,4382,29,1901
12,4383,22,1902
287,4383,5,1902
31,4383,19,1902
148,4389,39,1903
371,4389,116,1903
188,4389,137,1903
12,4389,22,1903
331,4390,376,1904
12,4390,22,1904
53,4390,135,1904
12,4394,22,1905
253,4394,4,1905
347,4394,34,1905
258,4394,55,1905
140,4394,177,1905
121,4394,23,1905
131,4394,257,1905
405,4395,81,1906
96,4395,289,1906
19,4395,173,1906
189,4395,44,1906
31,4395,19,1906
352,4395,74,1906
453,4395,123,1906
366,4395,286,1906
148,4395,39,1906
350,4395,33,1906
21,4395,75,1906
211,4395,67,1906
334,4395,277,1906
371,4395,116,1906
48,4395,30,1906
14,4395,186,1906
361,4395,176,1906
262,4395,161,1906
245,4395,53,1906
187,4395,43,1906
263,4395,56,1906
286,4395,64,1906
246,4395,54,1906
365,4395,247,1906
348,4395,107,1906
17,4395,11,1906
163,4395,128,1906
91,4395,179,1906
85,4395,126,1906
235,4395,130,1906
236,4395,90,1906
414,4395,13,1906
380,4395,152,1906
347,4395,34,1906
40,4395,63,1906
320,4395,276,1906
12,4395,22,1906
180,4395,228,1906
302,4395,69,1906
205,4395,139,1906
409,4395,178,1906
119,4395,303,1906
253,4395,4,1906
259,4395,259,1906
106,4395,208,1906
274,4395,159,1906
289,4395,363,1906
191,4395,273,1906
117,4395,287,1906
12,4396,22,1907
189,4396,44,1907
41,4396,3,1907
205,4396,139,1907
344,4396,79,1907
357,4396,68,1907
215,4396,229,1907
185,4396,172,1907
118,4396,61,1907
464,4396,206,1907
262,4396,161,1907
222,4396,97,1907
302,4396,69,1907
38,4398,59,1908
12,4398,22,1908
31,4398,19,1908
189,4398,44,1908
198,4399,47,1909
241,4399,308,1909
12,4399,22,1909
21,4399,75,1909
180,4399,228,1909
41,4399,3,1909
222,4399,97,1909
444,4399,70,1909
50,4399,102,1909
246,4399,54,1909
189,4399,44,1909
371,4400,116,1910
171,4400,40,1910
188,4400,137,1910
12,4400,22,1910
137,4400,36,1910
117,4400,287,1910
253,4400,4,1910
334,4400,277,1910
52,4400,129,1910
280,4400,167,1910
397,4400,140,1910
203,4400,316,1910
313,4400,60,1910
84,4400,250,1910
189,4400,44,1910
302,4400,69,1910
329,4401,219,1911
12,4401,22,1911
56,4401,185,1911
224,4401,51,1911
12,4404,22,1912
84,4404,250,1912
224,4404,51,1912
25,4404,1,1912
357,4404,68,1912
364,4404,32,1912
263,4404,56,1912
253,4404,4,1912
480,4406,201,1913
12,4406,22,1913
137,4406,36,1913
25,4406,1,1913
376,4411,275,1914
245,4411,53,1914
189,4411,44,1914
337,4411,255,1914
12,4411,22,1914
263,4411,56,1914
106,4412,208,1915
264,4412,325,1915
198,4412,47,1915
12,4412,22,1915
286,4412,64,1915
25,4412,1,1915
284,4414,205,1916
259,4414,259,1916
397,4414,140,1916
405,4414,81,1916
56,4414,185,1916
464,4414,206,1916
17,4414,11,1916
205,4414,139,1916
102,4414,27,1916
189,4414,44,1916
286,4414,64,1916
25,4414,1,1916
12,4414,22,1916
199,4414,266,1916
336,4414,127,1916
318,4414,73,1916
82,4414,280,1916
149,4414,171,1916
12,4416,22,1917
198,4416,47,1917
21,4416,75,1917
464,4416,206,1917
318,4416,73,1917
189,4416,44,1917
340,4419,120,1918
165,4419,133,1918
12,4419,22,1918
387,4419,338,1918
38,4419,59,1918
52,4419,129,1918
456,4423,15,1919
392,4423,25,1919
121,4423,23,1919
12,4423,22,1919
12,4428,22,1920
85,4428,126,1920
134,4428,35,1920
337,4428,255,1920
439,4428,134,1920
50,4428,102,1920
140,4429,177,1921
137,4429,36,1921
12,4429,22,1921
189,4436,44,1922
263,4436,56,1922
12,4436,22,1922
469,4437,16,1923
379,4437,108,1923
38,4437,59,1923
148,4437,39,1923
13,4437,244,1923
336,4437,127,1923
280,4437,167,1923
12,4437,22,1923
246,4437,54,1923
81,4437,235,1923
163,4437,128,1923
56,4437,185,1923
318,4437,73,1923
52,4437,129,1923
317,4437,297,1923
12,4438,22,1924
120,4438,240,1924
340,4438,120,1924
186,4438,42,1924
421,4438,340,1924
259,4439,259,1925
140,4439,177,1925
232,4439,281,1925
286,4439,64,1925
263,4439,56,1925
366,4439,286,1925
38,4439,59,1925
187,4439,43,1925
57,4439,216,1925
464,4439,206,1925
12,4439,22,1925
253,4439,4,1925
338,4441,230,1926
436,4441,14,1926
12,4441,22,1926
81,4441,235,1926
347,4443,34,1927
245,4443,53,1927
38,4443,59,1927
340,4443,120,1927
137,4443,36,1927
189,4443,44,1927
386,4443,124,1927
263,4443,56,1927
12,4443,22,1927
31,4443,19,1927
17,4443,11,1927
337,4443,255,1927
12,4445,22,1928
192,4445,45,1928
143,4445,38,1928
205,4445,139,1928
113,4445,26,1928
54,4445,222,1928
313,4445,60,1928
40,4445,63,1928
168,4445,157,1928
180,4445,228,1928
38,4445,59,1928
121,4445,23,1928
359,4445,200,1928
262,4445,161,1928
189,4445,44,1928
61,4445,149,1928
41,4449,3,1929
54,4449,222,1929
263,4449,56,1929
462,4449,76,1929
163,4449,128,1929
25,4449,1,1929
17,4449,11,1929
222,4449,97,1929
137,4449,36,1929
376,4449,275,1929
188,4449,137,1929
463,4449,110,1929
347,4449,34,1929
38,4449,59,1929
189,4449,44,1929
12,4449,22,1929
371,4451,116,1930
350,4451,33,1930
19,4451,173,1930
412,4451,241,1930
224,4451,51,1930
464,4451,206,1930
121,4451,23,1930
222,4451,97,1930
12,4451,22,1930
313,4452,60,1931
12,4452,22,1931
263,4452,56,1931
70,4452,295,1931
222,4452,97,1931
12,4453,22,1932
19,4453,173,1932
357,4453,68,1932
189,4453,44,1932
38,4454,59,1933
12,4454,22,1933
396,4454,72,1933
462,4454,76,1933
38,4455,59,1934
12,4455,22,1934
41,4455,3,1934
385,4459,300,1935
397,4459,140,1935
165,4459,133,1935
313,4459,60,1935
12,4459,22,1935
212,4459,112,1935
13,4460,244,1936
217,4460,345,1936
475,4460,122,1936
13,4461,244,1937
352,4461,74,1937
180,4461,228,1937
93,4461,362,1937
13,4463,244,1938
209,4463,50,1938
189,4463,44,1938
148,4463,39,1938
270,4467,322,1939
249,4467,248,1939
232,4467,281,1939
13,4467,244,1939
263,4467,56,1939
212,4467,112,1939
439,4467,134,1939
215,4468,229,1940
371,4468,116,1940
158,4468,215,1940
318,4468,73,1940
352,4468,74,1940
40,4468,63,1940
188,4468,137,1940
49,4468,111,1940
299,4468,372,1940
444,4468,70,1940
284,4468,205,1940
180,4468,228,1940
403,4468,136,1940
13,4468,244,1940
145,4468,88,1940
263,4468,56,1940
174,4468,252,1940
253,4468,4,1940
84,4468,250,1940
444,4472,70,1941
52,4472,129,1941
346,4472,454,1941
417,4472,151,1941
222,4472,97,1941
13,4472,244,1941
29,4472,249,1941
328,4472,210,1941
321,4472,138,1941
245,4472,53,1941
479,4472,7,1941
267,4472,92,1941
102,4472,27,1941
228,4473,320,1942
75,4473,309,1942
360,4473,114,1942
302,4473,69,1942
268,4473,163,1942
13,4473,244,1942
344,4473,79,1942
81,4473,235,1942
38,4473,59,1942
187,4473,43,1942
188,4473,137,1942
143,4479,38,1943
263,4479,56,1943
387,4479,338,1943
211,4479,67,1943
475,4479,122,1943
188,4479,137,1943
117,4479,287,1943
52,4479,129,1943
197,4479,46,1943
45,4479,121,1943
480,4479,201,1943
25,4479,1,1943
56,4479,185,1943
304,4479,364,1943
379,4479,108,1943
274,4479,159,1943
137,4479,36,1943
135,4479,292,1943
41,4479,3,1943
336,4479,127,1943
180,4479,228,1943
432,4479,223,1943
21,4479,75,1943
58,4479,455,1943
37,4479,218,1943
163,4479,128,1943
254,4479,160,1943
148,4479,39,1943
59,4479,150,1943
474,4479,261,1943
448,4479,350,1943
177,4479,41,1943
83,4479,199,1943
106,4479,208,1943
386,4479,124,1943
13,4479,244,1943
256,4479,306,1943
200,4479,231,1943
380,4479,152,1943
38,4479,59,1943
53,4479,135,1943
48,4479,30,1943
66,4479,142,1943
397,4479,140,1943
84,4479,250,1943
338,4479,230,1943
13,4481,244,1944
197,4481,46,1944
392,4481,25,1944
267,4481,92,1944
480,4481,201,1944
17,4483,11,1945
268,4483,163,1945
168,4483,157,1945
337,4483,255,1945
480,4483,201,1945
340,4483,120,1945
386,4483,124,1945
435,4483,227,1945
412,4483,241,1945
13,4483,244,1945
195,4483,204,1945
188,4484,137,1946
451,4484,264,1946
348,4484,107,1946
29,4484,249,1946
337,4484,255,1946
40,4484,63,1946
321,4484,138,1946
483,4484,225,1946
371,4484,116,1946
38,4484,59,1946
236,4484,90,1946
396,4484,72,1946
299,4484,372,1946
62,4484,221,1946
50,4484,102,1946
162,4484,95,1946
285,4484,236,1946
82,4484,280,1946
253,4484,4,1946
189,4484,44,1946
193,4484,327,1946
67,4484,29,1946
235,4484,130,1946
186,4484,42,1946
19,4484,173,1946
211,4484,67,1946
328,4484,210,1946
13,4484,244,1946
397,4484,140,1946
56,4484,185,1946
174,4484,252,1946
204,4484,198,1946
177,4484,41,1946
113,4485,26,1947
13,4485,244,1947
338,4485,230,1947
480,4485,201,1947
253,4488,4,1948
263,4488,56,1948
171,4488,40,1948
82,4488,280,1948
174,4488,252,1948
188,4488,137,1948
344,4488,79,1948
37,4488,218,1948
211,4488,67,1948
56,4488,185,1948
13,4488,244,1948
189,4488,44,1948
204,4488,198,1948
186,4488,42,1948
371,4488,116,1948
337,4488,255,1948
141,4488,87,1948
299,4488,372,1948
40,4488,63,1948
28,4488,20,1948
38,4488,59,1948
348,4488,107,1948
198,4488,47,1948
31,4491,19,1949
347,4491,34,1949
33,4491,2,1949
236,4491,90,1949
249,4491,248,1949
189,4491,44,1949
198,4491,47,1949
464,4491,206,1949
405,4491,81,1949
13,4491,244,1949
204,4491,198,1949
222,4491,97,1949
241,4491,308,1949
17,4491,11,1949
258,4492,55,1950
54,4492,222,1950
13,4492,244,1950
268,4492,163,1950
371,4492,116,1950
171,4492,40,1950
171,4495,40,1951
187,4495,43,1951
50,4495,102,1951
41,4495,3,1951
379,4495,108,1951
13,4495,244,1951
81,4498,235,1952
61,4498,149,1952
313,4498,60,1952
13,4498,244,1952
208,4498,49,1952
67,4498,29,1952
294,4502,331,1953
54,4502,222,1953
258,4502,55,1953
134,4502,35,1953
13,4502,244,1953
263,4506,56,1954
142,4506,304,1954
187,4506,43,1954
464,4506,206,1954
480,4506,201,1954
245,4506,53,1954
140,4506,177,1954
148,4506,39,1954
397,4506,140,1954
313,4506,60,1954
318,4506,73,1954
13,4506,244,1954
469,4506,16,1954
261,4506,398,1954
31,4506,19,1954
186,4506,42,1954
309,4508,256,1955
474,4508,261,1955
13,4508,244,1955
113,4509,26,1956
379,4509,108,1956
33,4509,2,1956
13,4509,244,1956
148,4511,39,1957
439,4511,134,1957
13,4511,244,1957
84,4511,250,1957
198,4511,47,1957
365,4511,247,1957
258,4511,55,1957
41,4514,3,1958
13,4514,244,1958
25,4514,1,1958
13,4517,244,1959
17,4517,11,1959
38,4517,59,1959
258,4517,55,1959
138,4517,193,1959
188,4517,137,1959
13,4518,244,1960
38,4518,59,1960
224,4518,51,1960
453,4518,123,1960
263,4518,56,1960
232,4518,281,1960
189,4518,44,1960
386,4520,124,1961
13,4520,244,1961
171,4520,40,1961
148,4520,39,1961
397,4520,140,1961
371,4520,116,1961
203,4521,316,1962
13,4521,244,1962
189,4521,44,1962
480,4523,201,1963
187,4523,43,1963
189,4523,44,1963
13,4523,244,1963
188,4523,137,1963
52,4523,129,1963
336,4524,127,1964
188,4524,137,1964
29,4524,249,1964
268,4524,163,1964
113,4524,26,1964
244,4524,356,1964
13,4524,244,1964
281,4524,58,1964
397,4524,140,1964
189,4524,44,1964
168,4528,157,1965
404,4528,98,1965
148,4528,39,1965
272,4528,395,1965
13,4528,244,1965
417,4528,151,1965
13,4529,244,1966
236,4529,90,1966
217,4529,345,1966
215,4529,229,1966
104,4529,144,1966
203,4530,316,1967
258,4530,55,1967
14,4530,186,1967
189,4530,44,1967
222,4530,97,1967
13,4530,244,1967
13,4537,244,1968
167,4537,125,1968
303,4537,420,1968
31,4538,19,1969
140,4538,177,1969
199,4538,266,1969
263,4538,56,1969
318,4538,73,1969
334,4538,277,1969
189,4538,44,1969
386,4538,124,1969
124,4538,375,1969
13,4538,244,1969
61,4538,149,1969
217,4539,345,1970
269,4539,274,1970
13,4539,244,1970
87,4540,183,1971
13,4540,244,1971
277,4540,214,1971
379,4540,108,1971
43,4540,83,1971
296,4540,234,1971
212,4540,112,1971
397,4541,140,1972
263,4541,56,1972
318,4541,73,1972
13,4541,244,1972
137,4541,36,1972
61,4541,149,1972
13,4543,244,1973
348,4543,107,1973
436,4543,14,1973
24,4544,337,1974
422,4544,78,1974
164,4544,203,1974
168,4544,157,1974
442,4544,154,1974
284,4544,205,1974
318,4544,73,1974
148,4544,39,1974
263,4544,56,1974
189,4544,44,1974
13,4544,244,1974
268,4544,163,1974
13,4545,244,1975
412,4545,241,1975
148,4545,39,1975
187,4545,43,1975
142,4545,304,1975
205,4545,139,1975
189,4545,44,1975
67,4545,29,1975
280,4545,167,1975
352,4545,74,1975
397,4545,140,1975
337,4545,255,1975
357,4545,68,1975
222,4545,97,1975
456,4545,15,1975
224,4545,51,1975
50,4549,102,1976
13,4549,244,1976
442,4549,154,1976
189,4550,44,1977
13,4550,244,1977
286,4550,64,1977
119,4551,303,1978
13,4551,244,1978
62,4551,221,1978
29,4551,249,1978
45,4551,121,1978
81,4551,235,1978
273,4551,117,1978
282,4551,237,1978
258,4552,55,1979
414,4552,13,1979
61,4552,149,1979
13,4552,244,1979
102,4554,27,1980
253,4554,4,1980
31,4554,19,1980
61,4554,149,1980
334,4554,277,1980
177,4554,41,1980
382,4554,314,1980
189,4554,44,1980
140,4554,177,1980
56,4554,185,1980
263,4554,56,1980
41,4554,3,1980
203,4554,316,1980
148,4554,39,1980
13,4554,244,1980
222,4554,97,1980
348,4554,107,1980
397,4554,140,1980
180,4554,228,1980
187,4554,43,1980
405,4554,81,1980
274,4554,159,1980
25,4557,1,1981
54,4557,222,1981
338,4557,230,1981
13,4557,244,1981
180,4557,228,1981
286,4557,64,1981
189,4557,44,1981
318,4557,73,1981
344,4557,79,1981
171,4557,40,1981
376,4558,275,1982
142,4558,304,1982
348,4558,107,1982
13,4558,244,1982
188,4561,137,1983
48,4561,30,1983
13,4561,244,1983
138,4561,193,1983
280,4572,167,1984
475,4572,122,1984
189,4572,44,1984
13,4572,244,1984
91,4574,179,1985
135,4574,292,1985
123,4574,318,1985
336,4574,127,1985
178,4574,12,1985
207,4574,48,1985
13,4574,244,1985
371,4581,116,1986
263,4581,56,1986
439,4581,134,1986
13,4581,244,1986
13,4588,244,1987
436,4588,14,1987
444,4588,70,1987
116,4593,145,1988
13,4593,244,1988
95,4593,341,1988
222,4595,97,1989
13,4595,244,1989
95,4595,341,1989
12,4595,22,1989
13,4597,244,1990
463,4597,110,1990
148,4597,39,1990
222,4607,97,1991
439,4607,134,1991
50,4607,102,1991
13,4607,244,1991
17,4607,11,1991
41,4607,3,1991
302,4607,69,1991
236,4608,90,1992
258,4608,55,1992
22,4608,357,1992
13,4608,244,1992
180,4608,228,1992
313,4608,60,1992
116,4608,145,1992
128,4615,353,1993
164,4615,203,1993
13,4615,244,1993
480,4616,201,1994
13,4616,244,1994
217,4616,345,1994
318,4616,73,1994
6,4625,31,1995
1,4625,80,1995
263,4625,56,1995
117,4629,287,1996
469,4629,16,1996
464,4629,206,1996
82,4629,280,1996
386,4629,124,1996
245,4629,53,1996
186,4629,42,1996
1,4629,80,1996
2,4631,184,1997
306,4631,342,1997
481,4631,18,1997
17,4631,11,1997
442,4632,154,1998
17,4632,11,1998
357,4632,68,1998
27,4632,89,1998
50,4632,102,1998
281,4632,58,1998
359,4632,200,1998
305,4632,232,1998
55,4632,96,1998
2,4632,184,1998
94,4632,28,1998
71,4633,94,1999
38,4633,59,1999
215,4633,229,1999
2,4633,184,1999
312,4633,131,1999
198,4633,47,1999
56,4633,185,1999
104,4634,144,2000
380,4634,152,2000
336,4634,127,2000
134,4634,35,2000
2,4634,184,2000
305,4634,232,2000
263,4634,56,2000
2,4636,184,2001
171,4636,40,2001
40,4636,63,2001
17,4636,11,2001
399,4636,100,2001
38,4636,59,2001
453,4636,123,2001
153,4639,347,2002
174,4639,252,2002
2,4639,184,2002
3,4644,119,2003
357,4644,68,2003
95,4644,341,2003
232,4644,281,2003
396,4644,72,2003
322,4644,311,2003
337,4645,255,2004
479,4645,7,2004
3,4645,119,2004
361,4645,176,2004
339,4645,195,2004
321,4646,138,2005
308,4646,251,2005
434,4646,315,2005
186,4646,42,2005
347,4646,34,2005
236,4646,90,2005
3,4646,119,2005
19,4646,173,2005
72,4646,148,2005
379,4646,108,2005
83,4646,199,2005
282,4646,237,2005
61,4646,149,2005
3,4647,119,2006
145,4647,88,2006
189,4647,44,2006
346,4649,454,2007
4,4649,168,2007
163,4649,128,2007
98,4650,202,2008
379,4650,108,2008
148,4650,39,2008
50,4650,102,2008
22,4650,357,2008
432,4650,223,2008
405,4650,81,2008
54,4650,222,2008
4,4650,168,2008
180,4650,228,2008
352,4650,74,2008
137,4654,36,2009
29,4654,249,2009
207,4654,48,2009
5,4654,24,2009
313,4654,60,2009
318,4654,73,2009
67,4654,29,2009
57,4654,216,2009
222,4654,97,2009
444,4658,70,2010
371,4658,116,2010
5,4658,24,2010
481,4658,18,2010
263,4658,56,2010
397,4658,140,2010
197,4658,46,2010
61,4658,149,2010
189,4658,44,2010
464,4663,206,2011
189,4663,44,2011
386,4663,124,2011
171,4663,40,2011
401,4663,351,2011
444,4663,70,2011
102,4663,27,2011
187,4663,43,2011
258,4663,55,2011
397,4663,140,2011
453,4663,123,2011
371,4663,116,2011
67,4663,29,2011
56,4663,185,2011
6,4663,31,2011
251,4664,307,2012
456,4664,15,2012
37,4664,218,2012
397,4664,140,2012
6,4664,31,2012
280,4664,167,2012
263,4664,56,2012
67,4664,29,2012
403,4664,136,2012
285,4664,236,2012
63,4664,296,2012
387,4664,338,2012
475,4664,122,2012
54,4664,222,2012
286,4664,64,2012
259,4664,259,2012
55,4664,96,2012
142,4664,304,2012
242,4664,452,2012
224,4664,51,2012
359,4664,200,2012
338,4664,230,2012
167,4676,125,2013
12,4676,22,2013
131,4676,257,2013
452,4678,380,2014
382,4678,314,2014
156,4678,427,2014
12,4678,22,2014
180,4679,228,2015
282,4679,237,2015
38,4679,59,2015
12,4679,22,2015
207,4679,48,2015
40,4680,63,2016
94,4680,28,2016
212,4680,112,2016
286,4680,64,2016
12,4680,22,2016
253,4680,4,2016
207,4680,48,2016
245,4680,53,2016
189,4680,44,2016
310,4681,335,2017
137,4681,36,2017
480,4681,201,2017
148,4681,39,2017
189,4681,44,2017
180,4681,228,2017
171,4681,40,2017
29,4681,249,2017
260,4681,326,2017
318,4681,73,2017
12,4681,22,2017
463,4681,110,2017
140,4681,177,2017
12,4684,22,2018
222,4684,97,2018
318,4684,73,2018
12,4685,22,2019
211,4685,67,2019
127,4685,105,2019
126,4685,243,2019
338,4685,230,2019
18,4685,8,2019
397,4685,140,2019
467,4685,155,2019
25,4685,1,2019
363,4685,158,2019
339,4687,195,2020
33,4687,2,2020
17,4687,11,2020
342,4687,188,2020
12,4687,22,2020
403,4687,136,2020
294,4689,331,2021
12,4689,22,2021
254,4689,160,2021
437,4689,346,2021
139,4689,37,2021
245,4689,53,2021
55,4689,96,2021
17,4689,11,2021
67,4689,29,2021
21,4689,75,2021
95,4690,341,2022
453,4690,123,2022
263,4690,56,2022
12,4690,22,2022
187,4690,43,2022
382,4692,314,2023
104,4692,144,2023
12,4692,22,2023
171,4693,40,2024
185,4693,172,2024
137,4693,36,2024
103,4693,456,2024
96,4693,289,2024
198,4693,47,2024
207,4693,48,2024
17,4693,11,2024
85,4693,126,2024
341,4693,390,2024
189,4693,44,2024
350,4693,33,2024
55,4693,96,2024
84,4693,250,2024
61,4693,149,2024
12,4693,22,2024
323,4694,109,2025
12,4694,22,2025
117,4694,287,2025
187,4695,43,2026
23,4695,282,2026
12,4695,22,2026
91,4696,179,2027
472,4696,115,2027
177,4696,41,2027
12,4696,22,2027
180,4696,228,2027
56,4696,185,2027
31,4699,19,2028
171,4699,40,2028
25,4699,1,2028
66,4699,142,2028
45,4699,121,2028
380,4699,152,2028
188,4699,137,2028
12,4699,22,2028
436,4699,14,2028
12,4701,22,2029
318,4701,73,2029
347,4701,34,2029
62,4701,221,2029
263,4702,56,2030
31,4702,19,2030
12,4702,22,2030
397,4702,140,2030
217,4702,345,2030
103,4702,456,2030
35,4702,410,2030
360,4702,114,2030
52,4703,129,2031
352,4703,74,2031
12,4703,22,2031
117,4703,287,2031
464,4705,206,2032
205,4705,139,2032
12,4705,22,2032
17,4705,11,2032
41,4705,3,2032
47,4706,267,2033
31,4706,19,2033
12,4706,22,2033
12,4709,22,2034
371,4709,116,2034
189,4709,44,2034
17,4709,11,2034
397,4709,140,2034
357,4709,68,2034
412,4709,241,2034
340,4709,120,2034
49,4712,111,2035
365,4712,247,2035
189,4712,44,2035
84,4712,250,2035
340,4712,120,2035
12,4712,22,2035
403,4712,136,2035
171,4712,40,2035
203,4712,316,2035
37,4713,218,2036
334,4713,277,2036
17,4713,11,2036
12,4713,22,2036
189,4715,44,2037
371,4715,116,2037
198,4715,47,2037
12,4715,22,2037
12,4717,22,2038
82,4717,280,2038
263,4717,56,2038
411,4721,367,2039
12,4721,22,2039
478,4721,65,2039
273,4722,117,2040
12,4722,22,2040
189,4722,44,2040
211,4722,67,2040
12,4724,22,2041
262,4724,161,2041
318,4724,73,2041
188,4724,137,2041
52,4724,129,2041
53,4724,135,2041
357,4724,68,2041
38,4724,59,2041
50,4724,102,2041
307,4724,196,2041
189,4724,44,2041
61,4724,149,2041
180,4724,228,2041
139,4724,37,2041
313,4724,60,2041
363,4724,158,2041
337,4724,255,2041
116,4724,145,2041
347,4724,34,2041
207,4724,48,2041
48,4725,30,2042
29,4725,249,2042
337,4725,255,2042
61,4725,149,2042
21,4725,75,2042
211,4725,67,2042
12,4725,22,2042
31,4725,19,2042
456,4725,15,2042
222,4725,97,2042
102,4725,27,2042
444,4725,70,2042
463,4725,110,2042
469,4725,16,2042
189,4725,44,2042
38,4726,59,2043
140,4726,177,2043
371,4726,116,2043
12,4726,22,2043
380,4726,152,2043
282,4726,237,2043
50,4726,102,2043
386,4735,124,2044
171,4735,40,2044
139,4735,37,2044
302,4735,69,2044
254,4735,160,2044
137,4735,36,2044
198,4735,47,2044
280,4735,167,2044
414,4735,13,2044
84,4735,250,2044
263,4735,56,2044
344,4735,79,2044
245,4735,53,2044
17,4735,11,2044
357,4735,68,2044
